Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
568224,B0039CLK78,ANQQC6JLENTKT,Cat,0,0,5,1326412800,Best sea salt chocolates!,"These are some of the best chocolates that I've had ever. They were very fresh, tasty, and excellent. I would highly recommend them to anyone that is looking for some authentic sea salt chocolates."
568225,B0039CLK78,A2Q38RC4EFT4I8,"Andy the Saint ""Saint""",0,1,5,1324857600,Caramels Covered in Dark Chocolate Kissed with Sea Salt,"One word 'Yum yum yum'. OK 3 words 'cause it is yum.. yum.. yum. We try them and we like them all, sorry they all gone in one day. Order 2 or more so it won't disappear in one day.<br />Just order again, this time 2 boxes 'cause the other half loves them so much."
568226,B0039CLK78,A1BIRB183MI0PN,claudia,0,1,5,1319068800,The best deep salted piece to put in your man's mouth.,"Yes, a gift of the best salted caramel chocolate plunked right into my guys mouth. It is a primo chocolate and it feels right to spring for a taste you both will remember.<br />He got the treat he had been looking for and we shared the rest. Traditional, symbol of love and get the best that the chocolate afficianado can taste... He will remember it."
568227,B0039CLK78,A3E6ODB04GUQSY,darlene d jacob,2,5,5,1292716800,Great item,I just recently discovered sea salt chocolate caramels. I ordered this set to give it a try. Everything was good except the caramel was HARD. I had to microwave each piece of candy for 7 seconds before I could actually eat the item.
568228,B005P0KJGU,A2JLDJ3YRGQDPI,"Lynn ""cjtubbs""",0,0,4,1348963200,Fabulous tea,"Jasmine pearl tea is my favorite tea!  This tea is delicious ...  although I prefer to use loose tea, Tazo has bagged the ""pearls"" in tea bags which is convenient when travelling or at meetings.<br /><br />My only disappointment is that, for the price, there are only 15 bags in the can. I know this is very expensive tea, but, still, this is ridiculous!"
568229,B00474D08Y,A3SLNFXTZNJQ66,Tealover,0,0,5,1313366400,Delicious sweet and spicy tea,"A few years ago I had this tea at a retreat and fell in love with its unique and multidimensional flavor. I was unable to find anywhere that sold this tea until recently, when I was thrilled to find it on Amazon. This is a very sweet tea - I always add sugar to tea and this one is sweet enough without any extra sugar. However, the sweetness is not overpowering as it also has a strong spice flavor. It smells amazing while brewing and tastes just as good. It makes excellent hot or iced tea, with or without milk/cream. If you are looking for something a little bit different to spice up your tea cabinet, this is the perfect choice for you!"
568230,B003VWU7IE,A31KI5R9WBCDL7,kb123,0,0,5,1347840000,Perfect treat,These treats are excellent for training or just giving my dog a treat now and then.  They are low calorie and all natural so I can give many treats a day without worrying about my dog getting fat or having digestive issues.  They also smell amazing (mostly like cinnamon).  They are very dense and not crumbly so you can easily put them in your pocket without getting stinky treat crumbs everywhere.  I really think they are the perfect treat for my boston terrier.  The only bummer is that they are kind of expensive and I wish you could buy bigger bags but I think they are worth the price.
568231,B003VWU7IE,A28QTVEFQX6Y9X,Annette,0,0,5,1319760000,My Frenchie approves,"These treats smell so good I was tempted to taste it!  I break them into 1/2 or 1/3 since my Frenchie is small and they are very hard, so I wasn't THAT tempted to eat it.  Luna, my dog, seems to really like them, though I still haven't found any treat that works as well as just carrying a stick in my hand.  She'll follow a stick just about anywhere..."
568232,B003VWU7IE,A3T6Z9W259U69S,"Holly S. Moen ""Basset Rescue""",0,0,5,1319414400,Dog Treats,"We're ordered the Fruitables dog treats in the past and keep coming back for more.  They're good for the dogs and our dogs love them, too.  We've even given them to friends and family for their dogs."
568233,B003VWU7IE,A1UWA2OOVU1MFK,peachyangel,0,0,4,1318464000,Healthy,Fruitables are one of the best dog treats out there. My dog loves them. His favorite are the apple and banana.
568234,B003VWU7IE,A260WZUEU1H633,"Megan Nauman ""Megan N.""",0,0,4,1314316800,Wonderful Treat!,These treats are great!  They smell wonderful and my dogs love them!  They are also very healthy and great for my dog who is a little over weight as they are low calorie.  The seller was excellent and the treats got here much faster than what was originally estimated.  I would definitely recommend them for anyone with small dogs.  The only downfall is that they are a little pricey but well worth it.
568235,B003VWU7IE,A14G5X23KE4KKM,Ruth,0,0,5,1296000000,Awesome product/service,My dog loves these treats and the pumpkin seems to keep her tummy troubles to a minimum. This is an awesome benefit considering we have no natural grass and unable to find a grass product that actually works!
568236,B003VWU7IE,A3IQZI7GLMBCY2,"Christine Bet ""Christine""",0,0,5,1295308800,Dog's loved every flavor.,These are great dog treats.  I definately recommend them to anyone searching for a healthy treat for their pet.  Both of my boxers love them and get excited when I open a bag.  They are only 1 calorie per treat and they come in a fun shape and decent size.  I don't feel the need to break them in half unless I'm training or I'm running low while we're on a walk.  I've bought the variety pack 3 times now.
568237,B003VWU7IE,A36S0UIHXYL8GD,"J. Gale ""Schnauzer Lover""",0,0,5,1294185600,OUR DOGS LOVE THESE!,"Our dogs absolutely love these treats.  I bought them for my Schnauzer and my friend's Poodle, and both Casey and Bella LOVE them....and in every flavor!  It appears that the blueberry may be their favorite flavor, but they both are eager to snack on ALL the flavors!  And purchasing them in the 4-pack saves not only on the cost of the treats but on shipping as well!  It ended up averaging just at or under $5 per 7 oz. bag!  For this quality, and for how much our dogs love them, that's a fantastic price!!!"
568238,B003VWU7IE,ADLVKFOVVHK7R,"Rhonda Lawford ""dog lover""",0,0,5,1293494400,Tasty fun treats for dogs,"These treats are great. All my dogs ate them up as well as my sister's dogs. They are cute little flower type pieces, smaller than what I usually feed my dogs, all being over 50 lbs, but they work good for big dogs too. I am going to order some more. Love the fact that they are all natural too."
568239,B002OXLXLG,A1Z54EM24Y40LL,c2,0,0,5,1310601600,Great replacement for the Girl Scout version!,"If you failed to purchase enough of the Mint Girl Scout Cookies this year, well, this is definitely your day! Keebler used to make the mint cookies for the scouts and one bite of these guys and you'll be astonished at the similarity! The cookie is chocolate, as is the fudge icing, and they're SO wonderful frozen in the summer! Smash them up as topping for your strawberries - yum!  Makes a great cookies and cream ice cream too or mint chocolate chip. They're in patty form, just like the York Peppermint Patty candy, but not quite as thick. LOVE these things, been buying them for years. Highly, highly recommend!"
568240,B004BRECP2,A2ZHOFHKAQI7TN,Steven J. Klebaur,0,0,3,1330128000,Not the best,"Good price, crispy texture, but artificial vanilla flavoring is overpowering. Boxy taste.  There are better brands of this type of cookie available."
568241,B003JHR4GE,A2LO4MHWY0JEUK,dview,0,0,5,1310601600,Greenies,Our dog Beaudy goes crazy for greenies!  We live in a small coastal town and the greenies are very expensive.  This product was priced very well and the delivery was quick to my door!  We love it and our dog loves it--Win Win
568242,B003JHR4GE,A2O70ZL3WWJYX6,R. Rogin,0,0,5,1301702400,Greenies,"My dogs LOVE these treats!  I try to always look for free shipping - didn't get that this time, but will be sure to watch for that next time."
568243,B003JHR4GE,A1KVV8I7DYPSVN,Linda,0,0,5,1293753600,Great value,Have purchased greenies at the local pet store for years.  These were such a bargain and exactly the same product as judged by my dog devouring them.
568244,B004JLGEII,A882PMEFQSP2N,angelsguard,1,1,5,1307318400,Brilliant bulk buy,I fell in love with Stash chocolate mint tea two years ago.  I am thrilled to be able to buy it now in an economical and environmentally friendly way.  This is used for my private use and I've felt uncomfortable with all the many boxes I've gone through in order to have my six bag a day tea fix.  If you are a tea junkie and care about our landfill situation then go for broke and purchase this way and save yourself a couple of hundred bucks.
568245,B004JLGEII,AS0SPE5TEM74Z,Elizabeth Kingsley,0,0,5,1332201600,Excellent tasting tea.,"I have tried many OOlong teas and this is by far the best.  It has a wonderfully light coconut, mango flavor.  The two flavors blend well together, neither one overpowering the other.  I will definitely buy again."
568246,B004JLGEII,A2VHX2LUXMLS18,noblecat53,0,0,5,1328486400,an excellent cuppa,"really nice tea, and smells wonderful. I enjoy it with a teaspoon of ""sugar in the raw.""  Stores well as is wrapped in foil. I usually buy the box of 100 teabags since it is an excellent value"
568247,B004JLGEII,A1UQBFCERIP7VJ,Margaret Picky,0,0,4,1321401600,"A ginormous box of 1,000 tea bags","Stash Chamomile Herbal Tea is tea bags with dried, crushed chamomile flowers.<br /><br />Honestly, as far as I'm concerned, chamomile is chamomile. I suppose that when you use loose flowers you get sediment in the cup and I have seen this happen with some brands of chamomile tea bags, these don't do that.<br /><br />I have also had organic chamomile (this isn't) but I can't taste the difference.<br /><br />Each bag is individually packaged and that is either good or bad depending on how and where you use it and if you are concerned about excessive packaging.<br /><br />If you really, truly like chamomile tea, or own a restaurant, this ginormous box of 1,000 single-serving tea bags is a good choice."
568248,B004JLGEII,A38Q1ROUWYYUGW,lxaccord,1,2,2,1329177600,Stash Chocolate Mint tea,Fast shipping. Smells good when you open the tea bag - tastes like watered down coffee with a faint mint aftertaste. Not recommended.
568249,B00374ZKQ0,A2ZIXZP46B737P,D. J. Bradley,19,20,5,1296172800,Great Alternative Sweetener,"My review covers the Stevia In The Raw product in packet form. I have not tried the bulk product.<br /><br />This is a great alternative sweetener. It leaves no after taste that I can detect. I use it in tea, on cereal and in three different kinds of oatmeal. Everything that I have used it in or on has tasted the same as it did when sugar was used.<br /><br />I cam accross a couple of articles on Stevia while browsing on the Internet. After reading those two articles I did a little more research and decided to try Stevia. I found this product at our local Kroger store where it happened to be on sale. Kroger carries two ro three other Stevia based products however after comparing the list of ingredients for each I decided to buy the Stevia In The Raw. The list of ingredients for the packet form of this product is dextrose and Stevia Extract (Rebiana).<br /><br />OK, I tired it and it tastes great in everyhting I have used it with but I was curious. The Stevia extract is supposed to be 200 to 400 times more intensely sweet than sugar. If that is the case why was dextrose used and why was it the more prevalent ingredient? I called the company on their 800 and asked this same question. The answer is (according to them) that dextrose is a carbohydrate derived from crushed corn. It is a filler in their product. The Rebiana is so intensely sweet that it was impractical to package it in its pure form in individual packets. The volume would be so small that consumers would wonder if anything was really there. To me this sounds plausible. I am not a dietician, a doctor nor do I work for the company. I simply use their product and like it.<br /><br />I hope this info is helpful. Everyone have a gret day out there."
